current_path,target_path,current_name,target_name,family,reason,meta_guid
"Assets/Sprites/Concrete-64.png","Assets/Sprites/concrete-64.png","Concrete-64.png","concrete-64.png","unknown","needs-manual-review","3e91841762d164644a6bb957dd28f17a"
"Assets/Sprites/Enviromental/E-slope-forest.png","Assets/Sprites/Enviromental/e-slope-forest.png","E-slope-forest.png","e-slope-forest.png","forest","family-inferred","bb363280351b84c52bb9c82e6205a796"
"Assets/Sprites/Enviromental/Forest-sprites.png","Assets/Sprites/Enviromental/forest-sprites.png","Forest-sprites.png","forest-sprites.png","forest","family-inferred","17ad24c016ae040c6a739692d383314b"
"Assets/Sprites/Enviromental/Forest1-64.png","Assets/Sprites/Enviromental/forest1-64.png","Forest1-64.png","forest1-64.png","forest","family-inferred","61b41ed73b0544db79a49c17ce4d2530"
"Assets/Sprites/Enviromental/N-slope-forest.png","Assets/Sprites/Enviromental/n-slope-forest.png","N-slope-forest.png","n-slope-forest.png","forest","family-inferred","5d715636cf4974168b59d78b24bb7328"
"Assets/Sprites/Enviromental/NE-slope-forest.png","Assets/Sprites/Enviromental/ne-slope-forest.png","NE-slope-forest.png","ne-slope-forest.png","forest","family-inferred","1fcf39b83558f478eb008f3ba3475fc8"
"Assets/Sprites/Enviromental/NE-up-slope-forest.png","Assets/Sprites/Enviromental/ne-up-slope-forest.png","NE-up-slope-forest.png","ne-up-slope-forest.png","forest","family-inferred","eea2e8b6cc41b4fc7a9d38383af1f84b"
"Assets/Sprites/Enviromental/NW-slope-forest.png","Assets/Sprites/Enviromental/nw-slope-forest.png","NW-slope-forest.png","nw-slope-forest.png","forest","family-inferred","8ff281d1dbc854de48aced496312ed1c"
"Assets/Sprites/Enviromental/NW-up-slope-forest.png","Assets/Sprites/Enviromental/nw-up-slope-forest.png","NW-up-slope-forest.png","nw-up-slope-forest.png","forest","family-inferred","ba245a2ebefa5465581f82e8c94d17e7"
"Assets/Sprites/Enviromental/S-slope-forest.png","Assets/Sprites/Enviromental/s-slope-forest.png","S-slope-forest.png","s-slope-forest.png","forest","family-inferred","afcd34178365d40538bc6a18d23440d8"
"Assets/Sprites/Enviromental/SE-slope-forest.png","Assets/Sprites/Enviromental/se-slope-forest.png","SE-slope-forest.png","se-slope-forest.png","forest","family-inferred","6c7fa56b3e67545fe8b0923f5209a43c"
"Assets/Sprites/Enviromental/SE-up-slope-forest.png","Assets/Sprites/Enviromental/se-up-slope-forest.png","SE-up-slope-forest.png","se-up-slope-forest.png","forest","family-inferred","caffc82e787474c9592f559bfc067215"
"Assets/Sprites/Enviromental/SW-slope-forest.png","Assets/Sprites/Enviromental/sw-slope-forest.png","SW-slope-forest.png","sw-slope-forest.png","forest","family-inferred","c8a100e7a95f1434f82df30b7e6d0f19"
"Assets/Sprites/Enviromental/SW-up-slope-forest.png","Assets/Sprites/Enviromental/sw-up-slope-forest.png","SW-up-slope-forest.png","sw-up-slope-forest.png","forest","family-inferred","a94549588fea744348ea86264cb65141"
"Assets/Sprites/Enviromental/W-slope-forest.png","Assets/Sprites/Enviromental/w-slope-forest.png","W-slope-forest.png","w-slope-forest.png","forest","family-inferred","38519a8863c43462fb36f95e9bb67d88"
"Assets/Sprites/Grass/Grass-1-192.png","Assets/Sprites/Grass/grass-1-192.png","Grass-1-192.png","grass-1-192.png","terrain","family-inferred","fdc2b3e3f242f46d185315df9d10ae16"
"Assets/Sprites/Grass/Grass1-128.png","Assets/Sprites/Grass/grass1-128.png","Grass1-128.png","grass1-128.png","terrain","family-inferred","c98dedd7e982443758a41ae93a76b452"
"Assets/Sprites/Grass/Grass1-64-2.png","Assets/Sprites/Grass/grass1-64-2.png","Grass1-64-2.png","grass1-64-2.png","terrain","family-inferred","1e8dc177708574c0db67fcbfb92770f5"
"Assets/Sprites/Grass/Grass1-64.png","Assets/Sprites/Grass/grass1-64.png","Grass1-64.png","grass1-64.png","terrain","family-inferred","3e54019e00fad4a26ae3ec17494c9d55"
"Assets/Sprites/Grass/Grass1.png","Assets/Sprites/Grass/grass1.png","Grass1.png","grass1.png","terrain","family-inferred","20aa0b345da774e448de6b3c5799d88b"
"Assets/Sprites/Industrial/HeavyIndustrialBuilding-1-192.png","Assets/Sprites/Industrial/heavy-industrial-building-1-192.png","HeavyIndustrialBuilding-1-192.png","heavy-industrial-building-1-192.png","industrial","family-inferred","46643f707bb404185b0c7e81c243cee9"
"Assets/Sprites/Industrial/Industrial-Sprites-1.png","Assets/Sprites/Industrial/industrial-sprites-1.png","Industrial-Sprites-1.png","industrial-sprites-1.png","industrial","family-inferred","1ecf41cb6b88c46719a02c25a086a880"
"Assets/Sprites/Industrial/Industrial-heavy-zoning-64.png","Assets/Sprites/Industrial/industrial-heavy-zoning-64.png","Industrial-heavy-zoning-64.png","industrial-heavy-zoning-64.png","industrial","family-inferred","de80f9e4de5e44fc4882a52c136621e3"
"Assets/Sprites/Industrial/Industrial-light-building-64.png","Assets/Sprites/Industrial/industrial-light-building-64.png","Industrial-light-building-64.png","industrial-light-building-64.png","industrial","family-inferred","ad6fd5c0546984eae996829738e798c8"
"Assets/Sprites/Industrial/Industrial-light-zoning-64.png","Assets/Sprites/Industrial/industrial-light-zoning-64.png","Industrial-light-zoning-64.png","industrial-light-zoning-64.png","industrial","family-inferred","c4623aa14589947219e9c775c78b575e"
"Assets/Sprites/Industrial/Industrial-medium-zoning-64.png","Assets/Sprites/Industrial/industrial-medium-zoning-64.png","Industrial-medium-zoning-64.png","industrial-medium-zoning-64.png","industrial","family-inferred","f5d831c458e784f96a0841ca38fda99b"
"Assets/Sprites/Industrial/Industrial-zoning-64.png","Assets/Sprites/Industrial/industrial-zoning-64.png","Industrial-zoning-64.png","industrial-zoning-64.png","industrial","family-inferred","8e1faef46f7eb4e3eb74d29bda3ab101"
"Assets/Sprites/Industrial/LightIndustrialZoning_ESlope.png","Assets/Sprites/Industrial/light-industrial-zoning-e-slope.png","LightIndustrialZoning_ESlope.png","light-industrial-zoning-e-slope.png","industrial","family-inferred","f54ce2a8e8c714d9cb185c198dcf1c16"
"Assets/Sprites/Industrial/LightIndustrialZoning_NESLope.png","Assets/Sprites/Industrial/light-industrial-zoning-nes-lope.png","LightIndustrialZoning_NESLope.png","light-industrial-zoning-nes-lope.png","industrial","family-inferred","1a5f344eb99424e80a837f49c0974cb8"
"Assets/Sprites/Industrial/LightIndustrialZoning_NEUpSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-ne-up-slope.png","LightIndustrialZoning_NEUpSlope.png","light-industrial-zoning-ne-up-slope.png","industrial","family-inferred","da425d5c7eb484221bdcf09c5fc50cd8"
"Assets/Sprites/Industrial/LightIndustrialZoning_NSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-n-slope.png","LightIndustrialZoning_NSlope.png","light-industrial-zoning-n-slope.png","industrial","family-inferred","b2454887756a0432d9b5e4642c7ee303"
"Assets/Sprites/Industrial/LightIndustrialZoning_NWSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-nw-slope.png","LightIndustrialZoning_NWSlope.png","light-industrial-zoning-nw-slope.png","industrial","family-inferred","c27aa8071a552494c81f8b8c74df8941"
"Assets/Sprites/Industrial/LightIndustrialZoning_NWUpSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-nw-up-slope.png","LightIndustrialZoning_NWUpSlope.png","light-industrial-zoning-nw-up-slope.png","industrial","family-inferred","015ce7bb712a14a1182e3d55bc9b5303"
"Assets/Sprites/Industrial/LightIndustrialZoning_SESlope.png","Assets/Sprites/Industrial/light-industrial-zoning-se-slope.png","LightIndustrialZoning_SESlope.png","light-industrial-zoning-se-slope.png","industrial","family-inferred","e5a53d41c48964253a1774149c84679e"
"Assets/Sprites/Industrial/LightIndustrialZoning_SEUpSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-se-up-slope.png","LightIndustrialZoning_SEUpSlope.png","light-industrial-zoning-se-up-slope.png","industrial","family-inferred","b725d8c9db8c240a7983e0caf0a47ed4"
"Assets/Sprites/Industrial/LightIndustrialZoning_SSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-s-slope.png","LightIndustrialZoning_SSlope.png","light-industrial-zoning-s-slope.png","industrial","family-inferred","75f5657cae02a4aeb8ecd279380eb164"
"Assets/Sprites/Industrial/LightIndustrialZoning_SWSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-sw-slope.png","LightIndustrialZoning_SWSlope.png","light-industrial-zoning-sw-slope.png","industrial","family-inferred","84bbd8b42930b4062878aca1e1d8779f"
"Assets/Sprites/Industrial/LightIndustrialZoning_SWUpSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-sw-up-slope.png","LightIndustrialZoning_SWUpSlope.png","light-industrial-zoning-sw-up-slope.png","industrial","family-inferred","4f2f4ebf23f164a8f9b348ea675d5039"
"Assets/Sprites/Industrial/LightIndustrialZoning_WSlope.png","Assets/Sprites/Industrial/light-industrial-zoning-w-slope.png","LightIndustrialZoning_WSlope.png","light-industrial-zoning-w-slope.png","industrial","family-inferred","5ff5e3c7ddd3246a39076b9a47fd430e"
"Assets/Sprites/Industrial/MediumIndustrialBuilding-1-128.png","Assets/Sprites/Industrial/medium-industrial-building-1-128.png","MediumIndustrialBuilding-1-128.png","medium-industrial-building-1-128.png","industrial","family-inferred","2e4f0f597a64c48879be0548c7d3808d"
"Assets/Sprites/Industrial/MediumIndustrialZoning-1-128.png","Assets/Sprites/Industrial/medium-industrial-zoning-1-128.png","MediumIndustrialZoning-1-128.png","medium-industrial-zoning-1-128.png","industrial","family-inferred","8461389ed12954d04a7722638db7f4ec"
"Assets/Sprites/Industrial-button-64-pressed..png","Assets/Sprites/industrial-button-64-pressed.png","Industrial-button-64-pressed..png","industrial-button-64-pressed.png","industrial","family-inferred","2d216d3217f07497795abd998b7bd4fb"
